codregion,cod_comuna,Region,Comuna,Total,Validos,Apruebo,Rechazo,Nulo,Blanco,Validos_per,Apruebo_per,Rechazo_per,Nulo_per,Blanco_per,Electores,Participacion,Participacion_per,Comuna_Servel
5,5702,Valparaíso,Catemu,5965,5910,5199,711,46,9,0.9907795473595976,87.96954314720811,12.030456852791877,0.77116512992456,0.15088013411567477,12039,5965,0.4954730459340477,CATEMU
5,5701,Valparaíso,San Felipe,33388,33224,27101,6123,121,43,0.9950880555888343,81.57055140862028,18.429448591379728,0.36240565472624897,0.12878878639031988,60048,33388,0.5560218491873168,SAN FELIPE
5,5606,Valparaíso,Santo Domingo,6623,6586,4003,2583,22,15,0.994413407821229,60.78044336471303,39.21955663528697,0.33217575117016457,0.22648346670693037,10898,6623,0.6077261882914297,SANTO DOMINGO
5,5605,Valparaíso,El Tabo,5842,5817,4675,1142,19,6,0.9957206436152003,80.36788722709301,19.632112772906996,0.32523108524477923,0.10270455323519344,10307,5842,0.5667992626370428,EL TABO
5,5604,Valparaíso,El Quisco,7241,7204,5767,1437,30,7,0.9948902085347328,80.05274847307051,19.94725152692948,0.41430741610274824,0.09667173042397459,12914,7241,0.5607093077280471,EL QUISCO
5,5603,Valparaíso,Cartagena,9075,9046,7346,1700,18,11,0.9968044077134987,81.20716338713243,18.792836612867568,0.19834710743801653,0.12121212121212122,17721,9075,0.5121042830540037,CARTAGENA
5,5602,Valparaíso,Algarrobo,7086,7050,4932,2118,23,13,0.9949195596951735,69.95744680851064,30.04255319148936,0.3245836861416878,0.18346034434095398,12896,7086,0.5494727047146402,ALGARROBO
5,5601,Valparaíso,San Antonio,44050,43918,38979,4939,99,33,0.9970034052213393,88.75404162302473,11.245958376975272,0.22474460839954596,0.07491486946651532,78551,44050,0.5607821669997836,SAN ANTONIO
5,5506,Valparaíso,Nogales,10403,10327,7267,3060,47,29,0.9926944150725752,70.3689357993609,29.631064200639102,0.45179275209074304,0.2787657406517351,24636,10403,0.42226822536125996,NOGALES
5,5504,Valparaíso,La Cruz,9006,8977,6989,1988,22,7,0.9967799244947813,77.85451709925366,22.14548290074635,0.24428159005107705,0.07772596047079725,15760,9006,0.5714467005076143,LA CRUZ
5,5503,Valparaíso,Hijuelas,7648,7604,6338,1266,28,16,0.9942468619246861,83.35086796422935,16.64913203577065,0.36610878661087864,0.20920502092050208,15422,7648,0.4959149267280508,HIJUELAS
5,5502,Valparaíso,Calera,10312,10173,6812,3361,94,45,0.9865205585725368,66.96156492676694,33.03843507323307,0.9115593483320403,0.43638479441427463,44986,24125,0.5362779531409771,CALERA
5,5501,Valparaíso,Quillota,39004,38804,30871,7933,149,51,0.9948723207876116,79.55623131635915,20.44376868364086,0.3820121013229412,0.13075581991590607,75056,39004,0.5196653165636325,QUILLOTA
5,5404,Valparaíso,Petorca,4639,4604,4146,458,20,15,0.9924552705324423,90.05212858384014,9.947871416159861,0.43112739814615225,0.3233455486096141,9320,4639,0.49774678111587983,PETORCA
5,5403,Valparaíso,Papudo,3500,3480,2779,701,14,6,0.9942857142857143,79.85632183908045,20.14367816091954,0.4,0.17142857142857143,5643,3500,0.6202374623427255,PAPUDO
5,5402,Valparaíso,Cabildo,9099,9048,7948,1100,35,16,0.9943949884602704,87.84261715296198,12.157382847038019,0.38465765468732827,0.17584349928563578,18037,9099,0.5044630481787437,CABILDO
5,5401,Valparaíso,La Ligua,16001,15920,13580,2340,57,24,0.9949378163864758,85.30150753768844,14.698492462311558,0.35622773576651456,0.14999062558590087,30147,16001,0.5307659136895877,LA LIGUA
5,5304,Valparaíso,San Esteban,8638,8577,7115,1462,46,15,0.9929381801342904,82.95441296490614,17.045587035093856,0.5325306783977772,0.17365130817318825,14902,8638,0.5796537377533217,SAN ESTEBAN
5,5303,Valparaíso,Rinconada,5434,5401,4365,1036,18,15,0.9939271255060729,80.8183669690798,19.1816330309202,0.3312476996687523,0.2760397497239602,9195,5434,0.590973355084285,RINCONADA
5,5302,Valparaíso,Calle Larga,6609,6562,5607,955,37,10,0.9928884853986988,85.44651021030174,14.553489789698263,0.5598426388258435,0.15130882130428205,11265,6609,0.5866844207723036,CALLE LARGA
5,5301,Valparaíso,Los Andes,31276,31139,25366,5773,100,37,0.9956196444558127,81.46054786602011,18.539452133979896,0.3197339813275355,0.11830157309118813,56032,31276,0.5581810394060537,LOS ANDES
5,5201,Valparaíso,Isla de Pascua,2726,2708,2292,416,11,7,0.9933969185619956,84.63810930576071,15.36189069423929,0.4035216434336023,0.25678650036683787,6053,2726,0.4503551957706922,ISLA DE PASCUA
5,5109,Valparaíso,Viña del Mar,160846,160173,116910,43263,492,181,0.9958158735685065,72.9898297465865,27.010170253413495,0.30588264551185607,0.11252999763749177,301101,160846,0.534192845590018,VIÑA DEL MAR
5,5107,Valparaíso,Quintero,12943,12852,10452,2400,70,21,0.9929691725256896,81.32586367880485,18.674136321195146,0.5408328826392644,0.16224986479177933,24237,12943,0.5340182365804349,QUINTERO
5,5105,Valparaíso,Puchuncaví,8659,8616,7244,1372,19,24,0.9950340685991454,84.0761374187558,15.923862581244197,0.219424875851715,0.27716826423374524,15245,8659,0.5679895047556576,PUCHUNCAVI
5,5104,Valparaíso,Juan Fernández,439,439,377,62,0,0,1,85.87699316628702,14.123006833712983,0,0,917,439,0.4787350054525627,JUAN FERNANDEZ
5,5103,Valparaíso,Concón,24384,24278,15705,8573,74,32,0.9956528871391076,64.6881950737293,35.311804926270696,0.3034776902887139,0.13123359580052493,38162,24384,0.6389602222105759,CONCON
5,5102,Valparaíso,Casablanca,11508,11440,9148,2292,52,16,0.9940910670837678,79.96503496503496,20.034965034965037,0.45185957594716714,0.13903371567605144,22139,11508,0.5198066760016261,CASABLANCA
5,5101,Valparaíso,Valparaíso,148157,147473,122068,25405,486,198,0.995383275849268,82.77311779105328,17.226882208946723,0.32803040018358903,0.13364201488961033,290851,148157,0.5093914065965047,VALPARAISO
4,4305,Coquimbo,Río Hurtado,1638,1619,1353,266,9,10,0.9884004884004884,83.57010500308833,16.429894996911674,0.5494505494505495,0.6105006105006106,4690,1638,0.3492537313432836,RIO HURTADO
4,4304,Coquimbo,Punitaqui,4175,4132,3627,505,27,16,0.9897005988023952,87.7783155856728,12.221684414327202,0.6467065868263473,0.38323353293413176,10557,4175,0.39547219854125226,PUNITAQUI
4,4303,Coquimbo,Monte Patria,11199,11120,9845,1275,56,23,0.9929457987320296,88.5341726618705,11.465827338129495,0.5000446468434682,0.2053754799535673,27916,11199,0.4011677890815303,MONTE PATRIA
4,4302,Coquimbo,Combarbalá,5064,5032,4428,604,17,15,0.9936808846761453,87.99682034976153,12.003179650238474,0.33570300157977884,0.2962085308056872,12460,5064,0.4064205457463884,COMBARBALA
4,4301,Coquimbo,Ovalle,40319,40079,34181,5898,151,89,0.9940474714154617,85.28406397365204,14.715936026347961,0.3745132567772018,0.22073960167662887,91515,40319,0.44057258372944325,OVALLE
4,4204,Coquimbo,Salamanca,10523,10454,8984,1470,53,16,0.9934429345243752,85.93839678591927,14.061603214080733,0.5036586524755299,0.1520478950869524,23171,10523,0.4541452677916361,SALAMANCA
4,4203,Coquimbo,Los Vilos,8875,8826,7662,1164,29,20,0.9944788732394366,86.81169272603671,13.18830727396329,0.3267605633802817,0.22535211267605634,18062,8875,0.49136308271509244,LOS VILOS
4,4202,Coquimbo,Canela,3781,3753,3320,433,16,12,0.9925945517058979,88.46256328270717,11.537436717292833,0.42316847394869084,0.3173763554615181,8913,3781,0.42421182542353864,CANELA
4,4201,Coquimbo,Illapel,12633,12548,11166,1382,56,29,0.9932715902794269,88.9862926362767,11.013707363723302,0.4432834639436397,0.22955750811367057,27634,12633,0.45715423029601215,ILLAPEL
4,4106,Coquimbo,Vicuña,10857,10791,9483,1308,45,21,0.993920972644377,87.87878787878788,12.121212121212121,0.41447913788339324,0.19342359767891684,23097,10857,0.4700610468892064,VICUÑA
4,4105,Coquimbo,Paihuano,17225,17211,16769,442,8,6,0.9991872278664732,97.43187496368601,2.568125036313985,0.04644412191582003,0.03483309143686503,5122,2414,0.47130027333073016,PAIHUANO
4,4104,Coquimbo,La Higuera,1564,1551,1345,206,9,4,0.9916879795396419,86.71824629271437,13.281753707285624,0.5754475703324808,0.2557544757033248,4286,1564,0.36490900606626225,LA HIGUERA
4,4103,Coquimbo,Andacollo,6071,6032,5450,582,26,13,0.9935760171306209,90.35145888594165,9.648541114058355,0.4282655246252677,0.21413276231263384,11221,6071,0.5410391230728099,ANDACOLLO
4,4102,Coquimbo,Coquimbo,81859,81484,68988,12496,273,102,0.9954189521005632,84.66447400716706,15.335525992832949,0.3335002870790017,0.12460450286468196,165547,81859,0.4944758890224528,COQUIMBO
4,4101,Coquimbo,La Serena,90131,89790,73254,16536,237,104,0.9962166180337508,81.58369528900768,18.416304710992314,0.2629505941352032,0.11538760248970942,172217,90131,0.5233571598622668,LA SERENA
3,3304,Atacama,Huasco,4236,4212,3808,404,18,6,0.9943342776203966,90.40835707502374,9.591642924976258,0.424929178470255,0.141643059490085,8326,4236,0.508767715589719,HUASCO
3,3303,Atacama,Freirina,2701,2686,2465,221,14,1,0.9944465012958164,91.77215189873418,8.227848101265822,0.518326545723806,0.037023324694557574,5899,2701,0.4578742159688083,FREIRINA
3,3302,Atacama,Alto del Carmen,1817,1800,1559,241,9,8,0.9906439185470556,86.61111111111111,13.38888888888889,0.49532195927352773,0.4402861860209136,4871,1817,0.37302401970847876,ALTO DEL CARMEN
3,3301,Atacama,Vallenar,21075,20948,18485,2463,90,37,0.9939739027283512,88.24231430208135,11.757685697918657,0.42704626334519574,0.17556346381969157,45465,21075,0.46354338502144504,VALLENAR
3,3202,Atacama,Diego de Almagro,5410,5385,4886,499,17,8,0.9953789279112755,90.73351903435469,9.26648096564531,0.3142329020332717,0.14787430683918668,13455,5410,0.402081010776663,DIEGO DE ALMAGRO
3,3201,Atacama,Chañaral,2899,2860,1765,1095,21,18,0.9865470852017937,61.713286713286706,38.28671328671329,0.724387719903415,0.6209037599172128,9250,2899,0.3134054054054054,CHAÑARAL
3,3103,Atacama,Tierra Amarilla,5785,5744,5084,660,26,15,0.9929127052722558,88.50974930362116,11.49025069637883,0.44943820224719105,0.25929127052722556,12762,5785,0.45329885597868674,TIERRA AMARILLA
3,3102,Atacama,Caldera,7983,7937,6812,1125,34,12,0.9942377552298635,85.82587879551468,14.17412120448532,0.42590504822748343,0.1503194287861706,14652,7983,0.5448402948402948,CALDERA
3,3101,Atacama,Copiapó,60971,60677,51042,9635,230,64,0.9951780354594807,84.12083656080557,15.879163439194425,0.3772285184759968,0.10496793557592955,123347,60971,0.49430468515650966,COPIAPO
2,2302,Antofagasta,María Elena,2138,2125,1938,187,8,5,0.9939195509822264,91.2,8.799999999999999,0.37418147801683815,0.23386342376052385,6451,2138,0.3314214850410789,MARIA ELENA
2,2301,Antofagasta,Tocopilla,10288,10234,9211,1023,37,17,0.994751166407465,90.00390854016025,9.99609145983975,0.35964230171073097,0.16524105754276827,22316,10288,0.4610145187309554,TOCOPILLA
2,2203,Antofagasta,San Pedro de Atacama,3337,3309,2911,398,16,12,0.9916092298471681,87.97219703838017,12.027802961619825,0.47947258016182204,0.3596044351213665,6928,3337,0.48166859122401845,SAN PEDRO DE ATACAMA
2,2202,Antofagasta,Ollagüe,379,378,317,61,1,0,0.9973614775725593,83.86243386243386,16.137566137566136,0.2638522427440633,0,1788,379,0.21196868008948547,OLLAGUE
2,2201,Antofagasta,Calama,62782,62336,52056,10280,356,90,0.9928960530088242,83.50872689938397,16.491273100616016,0.5670415087126883,0.14335319040489314,132447,62782,0.4740160215029408,CALAMA
2,2104,Antofagasta,Taltal,4665,4637,4072,565,19,9,0.9939978563772776,87.8153978865646,12.18460211343541,0.40728831725616294,0.19292604501607716,10408,4665,0.44821291314373557,TALTAL
2,2103,Antofagasta,Sierra Gorda,856,853,749,104,3,0,0.9964953271028038,87.80773739742087,12.192262602579133,0.35046728971962615,0,3166,856,0.2703727100442198,SIERRA GORDA
2,2102,Antofagasta,Mejillones,5128,5105,4572,533,16,7,0.9955148205928237,89.55925563173359,10.440744368266405,0.31201248049922,0.13650546021840873,9825,5128,0.5219338422391857,MEJILLONES
2,2101,Antofagasta,Antofagasta,144068,143509,119981,23528,430,129,0.9961198878307466,83.60520942937377,16.394790570626235,0.29847016686564676,0.08954105005969404,284389,144068,0.5065878075452989,ANTOFAGASTA
1,1405,Tarapacá,Pica,2435,2415,1769,646,16,4,0.9917864476386037,73.25051759834369,26.749482401656316,0.6570841889117043,0.16427104722792607,5460,2435,0.445970695970696,PICA
1,1404,Tarapacá,Huara,1529,1515,1136,379,8,6,0.9908436886854153,74.98349834983499,25.01650165016502,0.5232177894048398,0.3924133420536298,9041,1529,0.1691184603473067,HUARA
1,1403,Tarapacá,Colchane,524,505,131,374,16,3,0.9637404580152672,25.940594059405942,74.05940594059406,3.0534351145038165,0.5725190839694656,2995,524,0.17495826377295493,COLCHANE
1,1402,Tarapacá,Camiña,513,500,293,207,11,2,0.9746588693957114,58.599999999999994,41.4,2.144249512670565,0.3898635477582846,2549,513,0.20125539427226363,CAMIÑA
1,1401,Tarapacá,Pozo Almonte,4843,4806,3730,1076,29,8,0.992360107371464,77.6113191843529,22.388680815647106,0.5988023952095809,0.1651868676440223,11866,4843,0.4081409067925164,POZO ALMONTE
1,1107,Tarapacá,Alto Hospicio,26258,26123,21589,4534,98,37,0.9948587097265595,82.64364736056349,17.356352639436512,0.3732195902201234,0.14090943712392415,57742,26258,0.4547469779363375,ALTO HOSPICIO
1,1101,Tarapacá,Iquique,80359,79974,61095,18879,273,112,0.9952089996142311,76.39357791282167,23.606422087178334,0.33972548189997387,0.13937455667691237,167867,80359,0.47870635681819534,IQUIQUE
NA,NA,NA,NA,31,31,10,21,0,0,1,32.25806451612903,67.74193548387096,0,0,269,31,0.11524163568773234,ANTARTICA
